unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/scm_norsca_elite					
			rhox_graeling_champion	rhox_fc_norsca_regional_elite	false
			rhox_kurgan_champion	rhox_fc_norsca_regional_elite	false
			rhox_baersonling_champion	rhox_fc_norsca_regional_elite	false
			rhox_aesling_berserker	rhox_fc_norsca_regional_elite	false
			rhox_kurgan_javelin	rhox_fc_norsca_regional_elite	false
			rhox_kurgan_spearman	rhox_fc_norsca_regional_elite	false
			rhox_skeggi_champion	rhox_fc_norsca_regional_elite	false
			rhox_yusak_devoted_marauders	rhox_fc_norsca_regional_elite	false
			rhox_wolftribe_marauder	rhox_fc_norsca_regional_elite	false
			rhox_drenok_marauder	rhox_fc_norsca_regional_elite	false
			rhox_graeling_champion	all_non_chs	true
			rhox_graeling_champion	dlc08_nor_marauders_all	false
			rhox_graeling_champion	dlc08_nor_marauders_champions	false
			rhox_graeling_champion	dlc08_nor_marauders_inf	false
			rhox_graeling_champion	mp_cap_unit_nor_inf_marauder_champions_0	false
			rhox_graeling_champion	nor_all	false
			rhox_graeling_champion	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			rhox_graeling_champion	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			rhox_kurgan_champion	all_non_chs	true
			rhox_kurgan_champion	dlc08_nor_marauders_all	false
			rhox_kurgan_champion	dlc08_nor_marauders_champions	false
			rhox_kurgan_champion	dlc08_nor_marauders_inf	false
			rhox_kurgan_champion	mp_cap_unit_nor_inf_marauder_champions_0	false
			rhox_kurgan_champion	nor_all	false
			rhox_kurgan_champion	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			rhox_kurgan_champion	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			rhox_baersonling_champion	all_non_chs	true
			rhox_baersonling_champion	dlc08_nor_marauders_all	false
			rhox_baersonling_champion	dlc08_nor_marauders_champions	false
			rhox_baersonling_champion	dlc08_nor_marauders_inf	false
			rhox_baersonling_champion	mp_cap_unit_nor_inf_marauder_champions_0	false
			rhox_baersonling_champion	nor_all	false
			rhox_baersonling_champion	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			rhox_baersonling_champion	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			rhox_aesling_berserker	all_non_chs	true
			rhox_aesling_berserker	dlc08_nor_marauders_all	false
			rhox_aesling_berserker	dlc08_nor_marauders_berserkers	false
			rhox_aesling_berserker	dlc08_nor_marauders_inf	false
